Title,Article Link,Date,Day,Month,Year,Article,Location
Did police commissioner’s office give nod for Rajkot game zone? Report suggests,https://english.gujaratsamachar.com/news/gujarat/did-police-commissioners-office-give-nod-for-rajkot-game-zone-report-suggests,2024-05-29,29,05,2024,"The Rajkot fire tragedy that claimed at least 28 lives on May 25, brought the structure of the TRP game zone’s dome, a reportedly flimsy structure made of thin walls, into scrutiny. It now emerges, according to sources, that the same structure was granted permission by the city police commissioner’s office. Earlier, the Rajkot Municipal Corporation’s fire department officials had clarified that they had not received any application regarding the construction of the game zone. However, the sources confirmed that permission for the structure was granted by the then Rajkot police commissioner’s office to accused Yuvrajsinh Solanki, reportedly on Nov 27, 2023. SIT submits report Meanwhile, the Special Investigation Team led by senior IPS officer Subhash Trivedi and Chief Secretary of the state, Raj Kumar, arrived in Gandhinagar from Rajkot today to submit the report. The SIT was tasked with investigating the TRP game zone fire and submit a report within three days.. The SIT was formed in the wee hours of May 26, a day after the Rajkot fire incident. In the preliminary report submitted by the SIT, statements of witnesses have been recorded and evidence collected. The report is expected to shed light on how the fire engulfed the game zone and other aspects of the fire. Following the incident, seven RMC officials were suspended. Moreover, the police commissioner, deputy police commissioner, and the municipal commissioner of Rajkot were also transferred, and their postings kept ‘on wait’. Also read: Gujarat HC directs to close all game zones across the state",rajkot
SIT submits preliminary report on Rajkot fire tragedy,https://english.gujaratsamachar.com/news/gujarat/sit-submits-preliminary-report-on-rajkot-fire-tragedy,2024-05-29,29,05,2024,"As the special investigation team (SIT) was asked to submit a report in three days, senior IPS Subhash Trivedi and the chief secretary of the state IAS Raj Kumar, reached Gandhinagar from Rajkot with the report. The SIT was formed in the wee hours of May 26, a day after the Rajkot fire incident that killed 28. In the preliminary report submitted by the SIT, The SIT has recorded the statements of witnesses to the fire and has also collected evidence from the scene. The report involved statements of officials of Rajkot Municipal Corporation (RMC) who were directly or indirectly connected to the incident, as per sources. They also examined the permissions granted for the construction of the game zone, as well as the fire NOC, police permission, entertainment licence, and other relevant documents. The SIT also prepared findings on people responsible for the tragedy’. However, before the SIT submitted the report, the government suspended seven officials of RMC while the police commissioner, deputy police commissioner, and the municipal commissioner of Rajkot were also transferred, with their posting ‘on wait’. Also read: SIT and miss? Director of prosecution not part of fatal Rajkot fire probe Gujarat HC directs to close all game zones across the state",rajkot
Gujarat HC directs to close all game zones across the state,https://english.gujaratsamachar.com/news/gujarat/gujarat-hc-directs-to-close-all-game-zones-across-the-state,2024-05-29,29,05,2024,"The Gujarat High Court has observed a comprehensive order after taking suo motu cognizance and a PIL filed by Amit Panchal regarding the Rajkot fire incident of May 25. The PIL urged for a thorough investigation into the negligence and accountability of the authorities. The bench of Justices Biren Vaishnav and Devan Desai has directed an immediate halt to all gaming zones across the state until further notice. Moreover, the HC has instructed all the municipal commissioners to conduct a legal audit of the gaming zones within their jurisdictions and ensure compliance with regulations and safety standards. The HC has also issued notice to chief fire officers of all municipal corporations to review fire safety issues. The state government has also assured the HC in this regard. Furthermore, the High Court has sought clarification on various aspects such as adherence to Comprehensive General Development Control Regulations (CGDCR) regulations, acquisition of NOCs from fire authorities, and structural stability of constructions within the gaming zones. The court also asked whether a legal licence has also been obtained from the concerned district collector and mamlatdar under the Gujarat Police Act, Entertainment Tax Act etc. The High Court said that three years after the opening of the TRP game zone in June 2021, it had applied to the RMC to regularise the construction (a fabricated steel frame structure with steel sheet walls) under the provisions of the GRUDA Act (The Gujarat Regularization of Unauthorised Development Act, 2022). Advocate Amit Panchal and Additional Advocate General Mitesh Amin pointed out to the High Court that according to Section-8 and Sub-section-3 of the GRUDA Act, if the provisions of the Gujarat Fire Prevention and Life Safety Messrs Act-2013 are not fulfilled, then its illegal construction cannot be regularised. The High Court order also clarified that the structure of the TRP game zone cannot be termed as a temporary structure as the court considered the definition of building and temporary structure specified in the Act. Highlighting the unfortunate incident, the high court said that the authorities have opened their eyes after innocent and young lives have been lost. The court also mentioned a series of unfortunate events that had taken place in Gujarat. The Takshashila coaching class fire of 2019 where 22 students lost their lives, the Shrey Hospital fire in Ahmedabad in 2020 where eight COVID-19 patients died, death of 135 people lost their life during the Morbi bridge collapse, and the latest incident the Harni boat capsizing when around 14 people including 12 children lost their lives. Also read: Prakash Jain: Main accused in Rajkot fire tragedy confirmed dead through DNA test “We do not trust state govt”, says Guj HC on Rajkot gaming zone tragedy",rajkot
Prakash Jain: Main accused in Rajkot fire tragedy confirmed dead through DNA test,https://english.gujaratsamachar.com/news/gujarat/prakash-jain-main-accused-in-rajkot-fire-tragedy-confirmed-dead-through-dna-test,2024-05-29,29,05,2024,"After three days of Rajkot’s TRP game zone fire incident that claimed 28 lives, the DNA of one of the deceased was revealed to be of the main accused and partner in the game zone - Prakash Jain. DNA of one of the charred bodies recovered from the burnt game zone has matched with the mother of Prakash Jain, which was sent to Gandhinagar for testing. As of now, DNA matches have been made for a total of 19 deceased bodies. These bodies have been handed over to their families. The DNA matching procedure is still going on at the forensic science laboratory - FSL Gandhinagar. On May 28, accused Dhaval Thakkar was produced by the additional judicial magistrate BP Thakar in the court, where the court granted his 13-day remand. Dhaval Thakkar, a native of Ahmedabad, professed his innocence and Jain is the main accused in the Rajkot fire incident. Three accused were produced in court on May 27, where they said that Prakash Jain is the main accused and all the accused have named him. Dhaval Thakkar, hailing from Ahmedabad, staunchly professed his innocence amidst the allegations surrounding the Rajkot fire incident. During a court appearance on May 27, three other accused also mentioned Jain’s name as the main accused. Also read: Ahmedabad authorities in action after Rajkot fire tragedy, AMC seals gamezones Rajkot game zone fire: Three arrested individuals sent to 14-day police remand",rajkot
Four officials held in Rajkot TRP Game Zone tragedy case,https://english.gujaratsamachar.com/news/gujarat/four-officials-held-in-rajkot-trp-game-zone-tragedy-case,2024-05-30,30,05,2024,"Rajkot fire arrest After the tragic fire at Rajkot’s TRP Game Zone which claimed 28 lives, authorities have swung into action and nabbed four officials from the municipality and fire safety department. Three officers from the town planning office, including MD Sagathiya, have been nabbed following the tragedy. Moreover, fire officer Rohit Vegora was also nabbed by the police pertaining to this case. These arrests add to the previous four accused nabbed in this case: Dhaval Thakkar, Yuvrajsinh Solanki, Nitin Jain, and Rahul Rathod. The investigations revealed that the TRP game zone had been operating illegally in a residential area for four years without the necessary No Objection Certificate (NOC). The amusement park was set up in a flimsy shed-like structure to bypass regulatory approvals, the sources said.",rajkot
"Rajkot fire tragedy: Man falsely files missing kids report, booked",https://english.gujaratsamachar.com/news/gujarat/rajkot-fire-tragedy-man-falsely-files-missing-kids-report-booked,2024-05-31,31,05,2024,"Amid the tragic loss of lives in the Rajkot fire tragedy, the Pradyuman Nagar police have filed a complaint against a man who claimed his neighbour’s kid and nephew were missing from the TRP Game Zone. 43-year-old Hitesh alias Vijay Pandya, a resident of Rajlakshmi Society, at Rajkot’s Kothariya Road informed the police present at Rajkot Civil Hospital that his neighbour’s kid and his nephew were missing from the fire that broke out at Rajkot TRP Game Zone. However, the police were suspicious as a distant relative was approaching them after three days of the tragedy. Not funny Upon interrogation, it was revealed that the accused lied about the missing kids. His family informed the police that he has a habit of ‘joking around’. While Pandya went to the civil hospital, he was roaming outside the post-mortem room. As police asked him about his presence there, he lied about the missing reports. The police have filed a complaint against him for misleading the police and giving false information. Also read: SIT report reveals negligence of RMC, police, other depts in Rajkot fire tragedy Four officials held in Rajkot TRP Game Zone tragedy case",rajkot
"SIT report reveals negligence of RMC, police, other depts in Rajkot fire tragedy",https://english.gujaratsamachar.com/news/gujarat/sit-report-reveals-negligence-of-rmc-police-other-depts-in-rajkot-fire-tragedy,2024-05-31,31,05,2024,"Rajkot TRP Game Zone The SIT (Special Investigation Team) appointed to probe the Rajkot fire tragedy that claimed 28 lives has submitted its preliminary report to the state government on May 30. The report points out to the shortcomings of Rajkot authorities to act, leading to the man-made disaster, as termed by Gujarat High Court. RMC’s role The report reveals that no inspection was carried out by the Rajkot Municipal Corporation (RMC) in the three years of when the TRP game zone was operational. Even the business-runners did not take any permission for the temporary construction of the dome that caught fire. Moreover, under the pretext of a temporary structure, a concrete construction was built even when temporary construction was not allowed. In a shocking revelation, SIT also revealed that there was only one ladder that led to the first floor of the game zone, which collapsed when the fire broke out. People stuck on the first floor were trapped due to that, and lost their lives. Also read: “We do not trust state govt”, says Guj HC on Rajkot gaming zone tragedy Rajkot Police department As for the police system, the report mentioned that Rajkot PSI NI Rathore and VR Patel were negligent in issuing licences to game zones as the building was not checked properly. Road and building department Commercial activity was going on on non-agricultural land, and the local fire officer did not visit the site of the game zone. Officials of the Road & Building Department also refrained from investigating the structure. Thus, the SIT report exposed the negligence of the RMC, police department, fire department, and road and building department. It now needs to be seen what the state government will do based on the SIT report. Also read: ‘No one will be spared,’ says SIT submitting report on Rajkot fire",rajkot
Gujarat BJP to skip celebrations if they win after Rajkot fire tragedy,https://english.gujaratsamachar.com/news/gujarat/gujarat-bjp-to-skip-celebrations-if-they-win-after-rajkot-fire-tragedy,2024-06-01,1,06,2024,"Owing to the tragedy of the TRP Game Zone in Rajkot ahead of election results on June 4, the state Bharatiya Janata Party (BJP) has decided not to celebrate if they win. The dark weekend on May 25 saw a grave incident in one of Saurashtra’s most prominent cities, Rajkot, where a fire claimed 28 lives including children and adults. In a virtual meeting held by the state BJP headquarters, the leaders and candidates on 25 Lok Sabha seats and five Assembly seats were ordered to skip celebrations on June 4, the result day. They have been ordered not to distribute sweets and set out rallies with loudspeakers, burst firecrackers or hold any vijay yatras if they win any seat in Gujarat. As the disheartening incident has taken place in the state, leaders of Rajkot and Gujarat have decided to skip the celebrations. Also read: Rajkot fire tragedy: MLA Bhanu Babariya distances from impending allegations Gujarat crackdown: 31 properties sealed in Rajkot, 739 in Surat after fire tragedy",rajkot
Rajkot fire tragedy: MLA Bhanu Babariya distances from impending allegations,https://english.gujaratsamachar.com/news/gujarat/rajkot-fire-tragedy-mla-bhanu-babariya-distances-from-impending-allegations,2024-06-01,1,06,2024,"After almost a week to the Rajkot TRP Game Zone tragedy that claimed 28 lives on May 25, Bhanu Babariya, a BJP MLA from Rajkot Rural constituency stated, “If my name comes out in this incident, then I will quit public life.” Babariya reportedly cried during a presser and said, “When the tragedy occurred at the game zone, I was not in Rajkot,”. “The next day, I reached Rajkot and visited the civil hospital to meet the families of the deceased and to offer condolences, but I did not pose for photos. When the DNA tests were being done, I discussed them with officials from Gandhinagar and the collector. I was constantly worried about meeting the families of those who died. If I am found responsible for this incident, I will quit public life,” she added. Currently, the special investigation team (SIT) has been investigating the case. A preliminary report was submitted, following which the police arrested four officials on May 30, including Town Planning Officer Mansukh Sargathiya, Assistant Town Planning Officers Gautam Joshi and Mukesh Makwana, and Fire Station Officer Rohit Vigora. These four accused were remanded in 13-day custody by the court on May 31. Also read: Gujarat crackdown: 31 properties sealed in Rajkot, 739 in Surat after fire tragedy Rajkot fire tragedy SIT investigates six officials, four in remand",rajkot
"Rajkot fire tragedy SIT investigates six officials, four in remand",https://english.gujaratsamachar.com/news/gujarat/rajkot-fire-tragedy-sit-investigates-six-officials-four-in-remand,2024-06-01,1,06,2024,"After the tragic Rajkot fire of TRP Game Zone that killed 28, the special investigation team (SIT) has begun their probe. The SIT interrogated a total of six personnel belonging to police, fire, and municipal corporation at Gandhinagar Police Bhavan. Three personnel from the police and three from the fire department were summoned by the SIT. As per sources, the officials were responsible for the inspection of the game zone and they accepted their lapse. Legal actions will be taken against those who were responsible. Deputy Commissioner of Police (DCP crime) Parthrajsinh Gohil of SIT said, “We are probing four accused linked with the Rajkot game zone fire tragedy”. These four accused have been in police remand for 13 days: 1. Former Assistant Town Planner Mukesh Makwana 2. Former Assistant Town Planner Gautam Joshi (allegedly did not destroy illegal construction) 3. Manoj Sagathiya (allegedly neglected illegal construction) 4. Fire Officer Rohit Vigora (who allegedly neglected fire safety norms at the illegal construction) According to reports, Sagathiya has crores of property in Rajkot. He is said to have land on Jamnagar Road, a bungalow at prime location 150 ft Ring Road, 96 sq m land near Rajkot Akashwani Chowk, and a five-storey building. Reports also suggest that he owns ₹4 crore worth of land in Gondal. The Congress leaders accused the Anti-Corruption Bureau (ACB) of not probing municipal officials. However, the ACB has rejected the claims. The ACB has been investigating Sagathiya and his properties and will complain under the Anti-Corruption Act after obtaining valid proof. Also read: Four officials held in Rajkot TRP Game Zone tragedy case",rajkot
"Rajkot fire tragedy: RMC, police lapses revealed as SIT investigation continues",https://english.gujaratsamachar.com/news/gujarat/rajkot-fire-tragedy-rmc-police-lapses-revealed-as-sit-investigation-continue,2024-06-03,3,06,2024,"Over a week after the Rajkot fire tragedy that claimed 28 lives, the special investigation team (SIT) has interrogated the issuer of a licence to the game zone, the renewer of the licence, and six police inspectors (PI) till now. The SIT formed by the state government has also interrogated Indian Police Service (IPS) officers involved in the licensing procedure. Sources of the SIT team said that the police had given permission only for the ticket booking licence under Section 33 (X) of the Gujarat Police Act, 1951. The licence was the same one that is handed out for the ticket bookings in events such as circuses. Passing the buck In 2021, approval of a ticket booking licence was sought in Rajkot taluka police station in the name of Dhaval Corporation. At that time there was no construction on the site, only a go-karting field. Permission was sought for go-karting and parking in the open space, which was granted by the police. Later in 2023, a renewal application was filed which was also granted by the police after checking any incidents that happened in the past and checking the criminal records of the licensee. At that time, the police addressed a letter to the fire department and asked them to look into the related work. Similarly, Paschim Gujarat Vij Company Ltd (PGVCL) issued the power metre after seeing the rent agreement and related documents as per rules. No fire NOC was taken into consideration at that time. The Roads and Buildings Department is only responsible for checking the structural stability of government properties. Since the TRP Game Zone was private property, no negligence of that department has been proved. The Town Planning branch of Rajkot Municipal Corporation (RMC) issued a notice under Section 260 (2) of the Gujarat Provincial Municipal Act, 1949, to demolish the structure of the TRP Game Zone in April 2023. However, it was not demolished. In this case, the arrested former TP officer Mansukh Sagathiya claimed that he instructed subordinates to demolish the unauthorised structure, but they didn't. SIT sources suggest that if subordinates did not comply with notices, it was Sagathiya’s responsibility to demolish the structure. Also read: Rajkot fire tragedy SIT investigates six officials, four in remand SIT report reveals negligence of RMC, police, other depts in Rajkot fire tragedy",rajkot
"Rajkot: Paresh Dhanani concedes, Congratulates Parshottam Rupala on victory",https://english.gujaratsamachar.com/news/gujarat/lok-sabha-results-2024-rajkot-constituency,2024-06-04,4,06,2024,"Despite his involvements in controversies related to comments made on Kshatriya community, Parshottam Rupala has emerged victorious against his rival from Congress, Paresh Dhanani, who congratulated him over his feat. Gujarat Congress leader Paresh Dhanani had announced his decision to contest the forthcoming Lok Sabha elections from Rajkot, and this equation made the constituency an important seat. His announcement came in response to the continued candidacy of union minister, Parshottam Rupala, amid growing discontent over his controversial remarks about Kshatriyas. Dhanani, who previously served as the Leader of Opposition in the Gujarat Legislative Assembly, likened Rupala’s comments to the disrobing of Draupadi in the Mahabharata, highlighting the perceived insult to the Kshatriya community. Rajkot registered an average voting figure of 59.60% on May 7 polling in the phase III. Despite initial hesitations, senior Congress leaders persuaded Dhanani to enter the fray, setting the stage for a high-stakes electoral battle. On the other side, the BJP’s Rupala, a member of the Patidar community and current union agriculture minister, faced severe backlash from the Kshatriya community. This dissent stemmed from his remarks concerning historical inter-faith marriages between Maharajas and Mughals. Despite apologising and engaging with community leaders, the agitation against him continued growing. The conflict peaked on Apr 15, when over 1,50,000 Kshatriya community members from Gujarat and neighbouring states rallied in Rajkot. The ‘Kshatriya Maha Semmelan’ remained peaceful but resolute, in its demand for the BJP to withdraw Rupala’s candidacy. The Congress hoped to capitalise on this unrest, positioning Dhanani as a candidate who could’ve unified and represented the diverse interests of the constituency. All eyes were on this high-profile contest that could shift the political dynamics in this key Gujarat constituency. (With inputs from syndicated feed)",rajkot
Young guns blaze in state table tennis tournament in Rajkot,https://english.gujaratsamachar.com/news/sports/young-guns-blaze-in-state-table-tennis-tournament-in-rajkot,2024-06-08,8,06,2024,"Gujarat State Ranking TT The second Gujarat State Ranking Table Tennis Tournament 2024 was organised today by the Rajkot District Table Tennis Association (RDTTA) under the aegis of Gujarat State Table Tennis Association at SNK School in Rajkot. 18-year-old paddler Oishiki Joardar of Ahmedabad achieved a 4-3 victory over Radhapriya Goel for the Women’s title. Top seed Riya Jayswal, a Bhavnagar resident, also registered a 4-2 win over unseeded Partha Pawar of Ahmedabad in a closely-fought girls U-19 final. Ahmedabad’s Pratha, however, put this loss behind her, and won against her citymate Nidhi Prajapati, bagging the U-17 title. Rajkot’s Dev Bhatt, an eight seed, won on home turf against second seed Anay Bachawat of Surat to clinch the cadet boys (U-13) title. Top seed Daniya Godil of Surat defeated second seed Khwaish Lotia of Ahmedabad 3-0 to win the girls U-13 title. In the Sub-Junior Boys (U-15) category, top seed Malav Panchal of Ahmedabad defeated second seed Ved Panchal of Vadodara. While in the U-15 Girls’ category, top seed Jiya Trivedi of Ahmedabad emerged victorious against second seed Charmy Trivedi of Bhavnagar. Meanwhile, top seed Dhruv Bhambani of Kutch emerged victorious in the U-11 boys category, defeating Henil Langalia in the final. While Ahmedabad’s Misha Lakhani, a second seed, won the girls title in the same category.",rajkot
SIT chief reaches Rajkot to speed up probe into Game Zone fire tragedy,https://english.gujaratsamachar.com/news/gujarat/sit-chief-reaches-rajkot-to-speed-up-probe-into-game-zone-fire-tragedy,2024-06-11,11,06,2024,"Rajkot TRP Game Zone Fire Subhash Trivedi, the head of the special investigation team (SIT) probing the Rajkot TRP Game Zone fire tragedy that killed 28 people, including children, on May 25 reached the city today to speed up the investigation process. “The efficiency of the fire department, the functioning of different municipal departments, and compliance with the General Development Control Regulations (GDCR) and Rajkot Urban Development Authority (RUDA) rules are all being investigated,” said Trivedi, the additional director general of police, CID (crime). He also said that possible errors on the part of the town planning department are under examination, emphasising the need for a thorough and detailed investigation. According to Trivedi, numerous individuals and documents have already been examined as part of an impartial investigation carried out by various agencies. “We are assessing the performance of the fire department and various municipal units, along with their adherence to GDCR and RUDA regulations. The town planning department’s role is also under scrutiny,” he said. The popular gaming zone where the fire broke out on May 25 was allegedly being run without requisite approvals. Acknowledging the tragic loss of innocent lives in the incident, Trivedi said, “Our sympathies go out to the families who lost their loved ones.” Trivedi also emphasised the involvement of multiple agencies in the investigation, which he stressed must be thorough. “It is crucial that the guilty are punished and the innocent do not suffer. Strict legal action will be taken against anyone found on the wrong side of the law,” he said. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff)",rajkot
"SIT, fact-finding committee to independently probe Rajkot game zone fire",https://english.gujaratsamachar.com/news/gujarat/sit-fact-finding-committee-to-independently-probe-rajkot-game-zone-fire,2024-06-15,15,06,2024,"Rajkot Game Zone FIre The Rajkot City Crime Branch, Special Investigation Team (SIT), and now a fact-finding committee will intensify the investigation into the Rajkot fire tragedy, which claimed 28 lives on May 25. A senior official stated that the high-level fact-finding committee will investigate junior and senior officials, along with recommending departmental inquiries and action against those responsible. However, despite the formation of this committee, the investigation of the five-member SIT headed by senior IPS officer Subhash Trivedi will continue. This team will submit its full report to the government on June 20. Internal sources at the State Secretariat said that the issues covered in the SIT investigation will also be brought before this new inquiry committee. In addition, the involvement of officials from various departments of the Rajkot Municipal Corporation (RMC) shall be probed by this team. The Urban Development Department’s principal secretary is slated to announce the new high-powered committee in a few days, which is likely to house five to seven members and report within 15 days. SIT probe ongoing Summons were also issued to the officers to appear before the SIT. Secretariat sources said that the file for granting a licence to Rajkot’s TRP Game Zone has gone missing from the police commissioner’s office. SIT officials have not been able to find the missing file yet, prompting strict action against the responsible officers by the home department.",rajkot
"Geniben Thakor, Amit Chavda lead Congress protest against Rajkot fire tragedy",https://english.gujaratsamachar.com/news/gujarat/geniben-thakor-amit-chavda-lead-congress-protest-against-rajkot-fire-tragedy,2024-06-15,15,06,2024,"Congress leaders, including Geniben Thakor and Amit Chavda, held protests at the Bahumali Bhavan in Rajkot, against the game zone fire tragedy on May 25. A large number of party members joined the protest. The Congress then rallied from Bahumali Bhavan to the Commissioner’s office to protest. Along with the Congress, a youth who was injured in the fire incident has also joined the protest. Police personnel were deployed on the route of the protest by the Rajkot police commissioner’s office. The Congress has held protests demanding justice for the victims of the Rajkot fire. Apart from the protests today, a ‘Rajkot Bandh’ has also been called on June 25. Meanwhile, the last accused in the fire tragedy was nabbed by the police on June 13, taking the total number of arrests in the case to 10. A SIT (special investigation team) has also been formed to probe the tragic incident that took at least 28 lives, including children. Also read: SIT chief reaches Rajkot to speed up probe into Game Zone fire tragedy",rajkot
TRP Game Zone fire: two officials from Rajkot Municipal Corporation arrested,https://english.gujaratsamachar.com/news/gujarat/trp-game-zone-fire-two-officials-from-rajkot-municipal-corporation-arrested,2024-06-16,16,06,2024,"TRP Game Zone fire Two officials from the Rajkot Municipal Corporation (RMC) have been arrested in connection with the TRP Gamezone fire which claimed 27 lives. The crime branch has sought a seven-day remand from a court for both accused officials - assistant town planning officer (ATPO) of RMC, Rajesh Makwana and Jaydish Chaudhary. “The investigation has revealed that these officials played crucial roles in destroying the original register and creating a fraudulent one, leading to their arrests. The crime branch’s demand for a remand period aims to investigate their involvement further and uncover more details related to the incident,” sources said. In a parallel development, a formal complaint has been lodged against the manager of Rajkot TRP Gamezone, Nitin Jain, at the Shapar police station. The complaint stems from a tragic incident in 2019, where Jain allegedly took ₹1.6 lakh from a young man named Satish Vasjalia. When the money was not returned, Vasjalia reportedly committed suicide, leaving behind a note that mentioned Jain and the unpaid loan. The suicide note has led to renewed scrutiny of Jain’s actions, with the deceased's family filing an official complaint against him. The crime branch is expected to pursue this case as part of the broader investigation into the fire incident. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff)",rajkot
Two girls drown in swimming pool of Rajkot residency,https://english.gujaratsamachar.com/news/gujarat/two-girls-drown-in-swimming-pool-of-rajkot-residency,2024-06-18,18,06,2024,"In a disheartening incident in Rajkot’s Shilpan Onyx flats, two girls drowned in the swimming pool on June 17. Menuka, daughter of Prakash Singh; and Prakruti, daughter of Gokul Chand, were playing along the swimming pool in cycle. Singh and Chand work as security guards at the residency. The residency has a common swimming pool that operates only on weekends. After the girls did not return home after playing outside, the bodies of both of them were found in the swimming pool along with their bicycles. The doctor of the EMRI emergency services declared both children dead. As the CCTVs were switched off, the exact events leading to the incident remain unclear. The residents said that the children of the residency enjoyed swimming in the swimming pool until 7.30 pm on June 16. Residents believe that both the children have drowned after climbing on the railing of the swimming pool. While some claimed that the gate near the entrance of the swimming pool mistakenly opened, some said that it was closed. Days before the tragedy, the manager had reportedly rebuked security guards as the children were lurking around the swimming pool without any supervision. While Singh joined as security guards eight months ago, Chand accepted the job only 17 days ago. Also read: Three-member panel to submit report on Rajkot fire tragedy by June 30 Four drown in Mahisagar river near Anand",rajkot
"ACB books Rajkot TPO Sagathiya, probes 15 more in connection to Rajkot tragedy",https://english.gujaratsamachar.com/news/gujarat/acb-books-rajkot-tpo-sagathiya-probes-15-more-in-connection-to-rajkot-tragedy,2024-06-20,20,06,2024,"The Anti-Corruption Bureau (ACB) booked Mansukh Sagathiya, a town planning officer (TPO) of Rajkot, under the Prevention of Corruption Act (1988) who allegedly neglected the illegal construction of the Rajkot TRP Game Zone. In his 10 years of tenure between 2012 to 2024, the ACB probe revealed ₹2.57 crore of unexplained income. Moreover, ₹13.23 crore property has been disclosed in the name of his family. He possessed properties that exceeded his legal income by over ₹10.55 crore, which is 410% more than his legal income. After being held over the Rajkot TRP Game Zone fire, the special investigation team (SIT) arrested Sagathiya, who created a bogus minutes book. He is currently on remand with the SIT in this case. Meanwhile, the ACB has filed a case against him over his illegal properties and will soon arrest him. Mansukh Sagathiya’s empire? The ACB investigation revealed 13 properties and 6 vehicles in the name of Sagathiya and his family. These include two petrol pumps, a farmhouse, and bungalows. In Vadodara’s Sokhda, he owns a petrol pump and three industrial godowns. In Rajkot, his assets include farm lands in Gondal and Chordi, a godown in Shapar Energy Industrial Area, a plot in Balaji Green Park in Paddhari, a bungalow in Anamika Society on University Road, and a tenement in Astha Society near Madhapar., In Ahmedabad, he owns two flats in Aster and La Marina in Ahmedabad’s Adani Shantigram township and six vehicles including a sedan. Moreover, the ACB has initiated an investigation into allegations against more than 15 employees of the town planning department of the Rajkot Municipal Corporation (RMC). The investigation is expected to uncover major revelations in the coming days. Also read: Three-member panel to submit report on Rajkot fire tragedy by June 30 TRP Game Zone fire: two officials from Rajkot Municipal Corporation arrested",rajkot
Rahul Gandhi speaks to victims of Rajkot game zone fire tragedy,https://english.gujaratsamachar.com/news/gujarat/rahul-gandhi-speaks-to-victims-of-rajkot-game-zone-fire-tragedy,2024-06-22,22,06,2024,"Rahul Gandhi Congress leader Rahul Gandhi today spoke with some of the victims and affected families of the Rajkot game zone fire tragedy via video conferencing, and assured that the party fully stands behind them in their pursuit of justice. Speaking with the families of fire tragedy victims, Rahul Gandhi assured them that the Congress will rally behind them and will pressurise the government to ensure a fair and independent investigation and also speedy trial and increased compensation. A couple of Gujarat Congress leaders also joined the virtual interaction with Rahul, impressing upon him on how the party’s state unit took up their cause and held demonstrations before the state government for enhanced compensation and speedy justice for the affected families. In a video of virtual interaction shared by the Congress, some of the families could be heard sharing their pain and agony and how they are still waiting for justice. Rahul Gandhi, in his bid to soothe the frayed nerves, said that Congress should keep turning the heat on the state government for speedy justice and increased compensation. “If you want, we can raise the matter in Parliament also, this will further put pressure on the state government,” he told the victim’s families. Shri @RahulGandhi had a zoom call with victims of the Rajkot TRP gaming fire tragedy. He has assured the victims that the Congress party stands with them and will pressurise the government to ensure a fair and independent investigation, a speedy trial and increased… pic.twitter.com/0VzNnDkZhx — Gujarat Congress (@INCGujarat) June 22, 2024 Meanwhile, the Congress has called for ‘Rajkot Bandh’ on June 25, when the blaze episode completes one month. Congress’ agitation in Rajkot game zone fire tragedy On June 15, party workers had organised a protest outside the city police commissioner’s office. 28 people, including four children, were charred to death in the massive fire that engulfed the game zone in Nana-Mava locality of Rajkot city on May 25. When the police launched an investigation into the devastating fire, several glaring lapses were found. The gaming zone was found to be operating without necessary clearances from government departments and also without ‘No Objection Certificate’ from the Rajkot Municipal Corporation. The state government had formed a Special Investigation Team (SIT) to probe the causes of fire and also to identify loopholes in the system. Till date, the Rajkot Police have nabbed five owners of the game zone and six government officials in connection with the blaze. (This story was taken from a syndicated feed, and edited only for style by Gujarat Samachar Digital staff) Also read: ACB books Rajkot TPO Sagathiya, probes 15 more in connection to Rajkot tragedy TRP Game Zone fire: two officials from Rajkot Municipal Corporation arrested",rajkot
"Rajkot fire tragedy: SIT arrests Chief Fire Officer IV Khair, two others",https://english.gujaratsamachar.com/news/gujarat/rajkot-fire-tragedy-sit-arrests-chief-fire-officer-iv-khair-two-others,2024-06-23,23,06,2024,"Nearly a month after the  Rajkot fire tragedy that left 27 charred bodies of victims, Chief Fire Officer Ilesh Khair has been arrested by police. Investigating officer Deputy Commissioner of Police (DCP) Parthrajsinh Gohil and Assistant Commissioner of Police (ACP) Bharat Basiya said that Rajkot Chief Fire Officer IV Khair (45) was aware about the fire that took place on Sept 4, 2023. Moreover, before the construction of the TRP Game Zone, Khair received a copy of the booking licence. He did not inspect the game zone and its safety measures. The game zone was bustling without fire NOC and fire safety norms for a very long time and no actions were taken. The Anti Corruption Bureau (ACB) found that between Apr 1, 2012, and Mar 31, 2024, Bhikhabhai Thaiba accumulated property worth ₹79,94,153, more than 67% of his income. On June 22, the special investigation team (SIT) arrested Thaiba, who was already an accused in a bribe case. On the same day, the third accused, Mahesh Rathod, a resident of Gondal who supervised the snow park’s welding work for the gaming zone, was arrested. The Rajkot taluka police filed a complaint under IPC Article 304, 308, 337, 338, 36, and 465, 471, 474, 120 (B), against Yuvrajsinh Solanki, Kiritsinh Jadeja, Yuvrajsinh Solanki, Nitin Lodha, Rahul Rathod, Asoksinh and Dhaval Thakkar. Also read: ACB books Rajkot TPO Sagathiya, probes 15 more in connection to Rajkot tragedy Three-member panel to submit report on Rajkot fire tragedy by June 30",rajkot
